,date,neg,neu,pos,compound,isReply,isRetweet,keyWords
142,2023-04-17 17:15:11+00:00,0.0,0.821,0.179,0.7506,False,False,['Poker']
143,2023-04-17 17:13:49+00:00,0.0,0.881,0.119,0.6369,True,False,['Horses']
144,2023-04-17 17:07:54+00:00,0.144,0.605,0.251,0.3182,True,False,[]
145,2023-04-17 17:05:40+00:00,0.0,0.889,0.111,0.5574,True,False,['Horses']
146,2023-04-17 17:05:12+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
147,2023-04-17 17:04:52+00:00,0.0,0.849,0.151,0.296,True,False,['Horses']
148,2023-04-17 17:02:04+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
149,2023-04-17 17:00:25+00:00,0.031,0.676,0.293,0.9274,False,False,['Sports Betting']
150,2023-04-17 16:59:00+00:00,0.0,1.0,0.0,0.0,True,False,[]
151,2023-04-17 16:56:00+00:00,0.0,1.0,0.0,0.0,True,False,[]
152,2023-04-17 16:55:18+00:00,0.0,1.0,0.0,0.0,False,False,['Horses']
153,2023-04-17 16:53:49+00:00,0.207,0.69,0.103,-0.34,True,False,['Poker']
154,2023-04-17 16:53:39+00:00,0.054,0.807,0.139,0.5423,True,False,[]
155,2023-04-17 16:53:17+00:00,0.137,0.863,0.0,-0.6159,True,False,['Sports Betting']
156,2023-04-17 16:52:41+00:00,0.107,0.715,0.177,0.5106,True,False,['Horses']
157,2023-04-17 16:50:42+00:00,0.0,1.0,0.0,0.0,True,False,[]
158,2023-04-17 16:47:48+00:00,0.047,0.871,0.082,0.2823,True,False,['Horses']
159,2023-04-17 16:47:35+00:00,0.0,0.774,0.226,0.7845,True,False,[]
160,2023-04-17 16:45:44+00:00,0.0,0.598,0.402,0.4003,False,False,['Sports Betting']
161,2023-04-17 16:45:09+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
162,2023-04-17 16:44:13+00:00,0.065,0.935,0.0,-0.296,True,False,['Sports Betting']
163,2023-04-17 16:42:07+00:00,0.0,0.779,0.221,0.6597,True,False,['Sports Betting']
164,2023-04-17 16:38:42+00:00,0.0,1.0,0.0,0.0,True,False,[]
165,2023-04-17 16:37:58+00:00,0.0,0.82,0.18,0.6682,False,False,[]
166,2023-04-17 16:37:07+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
167,2023-04-17 16:33:51+00:00,0.034,0.76,0.206,0.877,True,False,['Sports Betting']
168,2023-04-17 16:32:18+00:00,0.019,0.892,0.089,0.6131,True,False,['Sports Betting']
169,2023-04-17 16:32:12+00:00,0.113,0.714,0.172,0.4215,True,False,['Poker']
170,2023-04-17 16:32:07+00:00,0.063,0.833,0.104,0.2928,True,False,['Sports Betting']
171,2023-04-17 16:30:54+00:00,0.138,0.794,0.069,-0.3182,True,False,['Sports Betting']
172,2023-04-17 16:29:35+00:00,0.0,0.838,0.162,0.5023,True,False,['Sports Betting']
173,2023-04-17 16:27:20+00:00,0.0,0.792,0.208,0.6369,True,False,['Sports Betting']
174,2023-04-17 16:26:35+00:00,0.14,0.741,0.118,-0.2732,True,False,['Sports Betting']
175,2023-04-17 16:25:03+00:00,0.253,0.586,0.161,-0.5442,True,False,['Horses']
176,2023-04-17 16:25:00+00:00,0.0,0.883,0.117,0.4552,False,False,['Sports Betting']
177,2023-04-17 16:22:03+00:00,0.203,0.508,0.288,0.128,False,False,['Sports Betting']
178,2023-04-17 16:21:11+00:00,0.412,0.483,0.105,-0.8957,True,False,['Horses']
179,2023-04-17 16:20:10+00:00,0.128,0.872,0.0,-0.4466,True,False,[]
180,2023-04-17 16:16:47+00:00,0.164,0.714,0.122,-0.25,False,False,['Horses']
181,2023-04-17 16:12:13+00:00,0.061,0.939,0.0,-0.3129,True,False,[]
182,2023-04-17 16:08:29+00:00,0.303,0.697,0.0,-0.7269,True,False,['Sports Betting']
183,2023-04-17 16:08:09+00:00,0.087,0.794,0.119,0.2023,False,False,['Sports Betting']
184,2023-04-17 16:04:59+00:00,0.0,0.478,0.522,0.872,True,False,['Poker']
185,2023-04-17 16:02:16+00:00,0.105,0.827,0.068,-0.2846,True,False,['Horses']
186,2023-04-17 16:01:18+00:00,0.0,0.673,0.327,0.9517,False,False,['Sports Betting']
187,2023-04-17 16:00:02+00:00,0.0,0.931,0.069,0.3786,False,False,['Poker']
188,2023-04-17 15:58:08+00:00,0.0,0.256,0.744,0.4404,True,False,[]
189,2023-04-17 15:57:39+00:00,0.0,0.886,0.114,0.6597,True,False,['Poker']
190,2023-04-17 15:57:16+00:00,0.09,0.719,0.19,0.7963,False,False,['Sports Betting']
191,2023-04-17 15:56:47+00:00,0.12,0.686,0.194,0.3182,False,False,['Sports Betting']
192,2023-04-17 15:56:25+00:00,0.175,0.825,0.0,-0.5574,True,False,['Sports Betting']
193,2023-04-17 15:56:08+00:00,0.204,0.653,0.143,-0.4003,True,False,['Sports Betting']
194,2023-04-17 15:55:03+00:00,0.106,0.812,0.082,-0.286,True,False,['Sports Betting']
195,2023-04-17 15:54:51+00:00,0.12,0.88,0.0,-0.6249,True,False,[]
196,2023-04-17 15:52:31+00:00,0.0,1.0,0.0,0.0,True,False,[]
197,2023-04-17 15:49:57+00:00,0.0,1.0,0.0,0.0,True,False,[]
198,2023-04-17 15:48:57+00:00,0.216,0.784,0.0,-0.9116,True,False,['Sports Betting']
199,2023-04-17 15:48:37+00:00,0.172,0.796,0.032,-0.7845,True,False,['Horses']
